11,300,600
6,225,420,290,420,290,456,225,456
6,290,420,300,420,300,440,290,440
6,0,457,65,457,65,493,0,493
6,65,457,130,457,130,493,65,493
6,130,457,195,457,195,493,130,493
6,195,457,260,457,260,493,195,493
6,260,457,295,457,295,490,260,490
6,295,457,300,457,300,460,295,460
6,0,493,65,493,65,529,0,529
6,65,493,130,493,130,529,65,529
6,130,493,195,493,195,529,130,529
6,195,493,260,493,260,529,195,529
6,260,493,295,493,295,526,260,526
6,295,493,300,493,300,496,295,496
6,0,529,65,529,65,565,0,565
6,65,529,130,529,130,565,65,565
6,130,529,182,529,182,564,130,564
6,182,529,237,529,237,564,182,564
6,237,529,289,529,289,564,237,564
6,289,529,299,529,299,549,289,549
6,0,565,55,565,55,600,0,600
6,55,565,110,565,110,600,55,600
6,110,565,162,565,162,600,110,600
6,162,565,217,565,217,600,162,600
6,217,565,272,565,272,600,217,600
6,272,565,297,565,297,588,272,588
6,297,565,300,565,300,570,297,570
7,0,0,220,0,220,210,0,210
7,220,0,272,0,272,35,220,35
7,272,0,297,0,297,23,272,23
7,297,0,300,0,300,5,297,5
7,0,210,220,210,220,420,0,420
7,220,210,275,210,275,245,220,245
7,275,210,300,210,300,233,275,233
7,0,420,55,420,55,455,0,455
7,55,420,107,420,107,455,55,455
7,107,420,162,420,162,455,107,455
7,162,420,217,420,217,455,162,455
7,217,420,269,420,269,455,217,455
7,269,420,294,420,294,443,269,443
7,294,420,299,420,299,423,294,423
7,0,455,55,455,55,490,0,490
7,55,455,110,455,110,490,55,490
7,110,455,162,455,162,490,110,490
7,162,455,217,455,217,490,162,490
7,217,455,271,455,271,489,217,489
7,271,455,296,455,296,478,271,478
7,296,455,299,455,299,460,296,460
7,0,490,54,490,54,524,0,524
7,54,490,108,490,108,524,54,524
7,108,490,162,490,162,524,108,524
7,162,490,216,490,216,524,162,524
7,216,490,270,490,270,524,216,524
7,270,490,295,490,295,513,270,513
7,295,490,300,490,300,493,295,493
7,0,524,54,524,54,558,0,558
7,54,524,108,524,108,558,54,558
7,108,524,162,524,162,558,108,558
7,162,524,216,524,216,558,162,558
7,216,524,270,524,270,558,216,558
7,270,524,295,524,295,547,270,547
7,0,558,54,558,54,592,0,592
7,54,558,149,558,149,591,54,591
7,149,558,244,558,244,591,149,591
7,244,558,279,558,279,591,244,591
7,279,558,299,558,299,578,279,578
8,0,0,300,0,300,200,0,200
8,0,200,95,200,95,233,0,233
8,95,200,190,200,190,233,95,233
8,190,200,225,200,225,233,190,233
8,225,200,260,200,260,233,225,233
8,260,200,295,200,295,233,260,233
8,0,233,95,233,95,266,0,266
8,95,233,130,233,130,266,95,266
8,130,233,225,233,225,266,130,266
8,225,233,260,233,260,266,225,266
8,260,233,295,233,295,266,260,266
8,0,266,95,266,95,299,0,299
8,95,266,130,266,130,299,95,299
8,130,266,150,266,150,286,130,286
8,150,266,170,266,170,286,150,286
8,170,266,230,266,230,286,170,286
8,230,266,280,266,280,286,230,286
8,280,266,300,266,300,296,280,296
8,0,299,201,299,201,319,0,319
8,201,299,241,299,241,319,201,319
8,241,299,261,299,261,319,241,319
8,261,299,281,299,281,319,261,319
8,0,319,208,319,208,339,0,339
8,208,319,228,319,228,339,208,339
8,228,319,248,319,248,339,228,339
8,248,319,298,319,298,339,248,339
8,0,339,220,339,220,359,0,359
8,220,339,280,339,280,359,220,359
8,280,339,300,339,300,359,280,359
8,0,359,201,359,201,379,0,379
8,201,359,241,359,241,379,201,379
8,241,359,271,359,271,379,241,379
8,271,359,291,359,291,379,271,379
8,0,379,208,379,208,399,0,399
8,208,379,258,379,258,399,208,399
8,258,379,298,379,298,399,258,399
8,0,399,30,399,30,419,0,419
8,30,399,250,399,250,419,30,419
8,250,399,270,399,270,419,250,419
8,270,399,290,399,290,419,270,419
8,0,419,201,419,201,439,0,439
8,201,419,221,419,221,439,201,439
8,221,419,281,419,281,439,221,439
8,0,439,208,439,208,459,0,459
8,208,439,258,439,258,459,208,459
8,258,439,298,439,298,459,258,459
8,0,459,30,459,30,479,0,479
8,30,459,50,459,50,479,30,479
8,50,459,100,459,100,479,50,479
8,100,459,140,459,140,479,100,479
8,140,459,170,459,170,479,140,479
8,170,459,190,459,190,479,170,479
8,190,459,210,459,210,479,190,479
8,210,459,230,459,230,479,210,479
8,230,459,250,459,250,479,230,479
8,250,459,300,459,300,479,250,479
8,0,479,220,479,220,499,0,499
8,220,479,280,479,280,499,220,499
8,280,479,300,479,300,499,280,499
8,0,499,201,499,201,519,0,519
8,201,499,241,499,241,519,201,519
8,241,499,271,499,271,519,241,519
8,271,499,291,499,291,519,271,519
8,0,519,208,519,208,539,0,539
8,208,519,258,519,258,539,208,539
8,258,519,298,519,298,539,258,539
8,0,539,30,539,30,559,0,559
8,30,539,250,539,250,559,30,559
8,250,539,270,539,270,559,250,559
8,270,539,290,539,290,559,270,559
8,0,559,201,559,201,579,0,579
8,201,559,221,559,221,579,201,579
8,221,559,281,559,281,579,221,579
8,0,579,208,579,208,599,0,599
8,208,579,258,579,258,599,208,599
8,258,579,298,579,298,599,258,599
9,0,0,100,0,100,500,0,500
9,100,0,120,0,120,320,100,320
9,120,0,140,0,140,320,120,320
9,140,0,160,0,160,320,140,320
9,160,0,180,0,180,320,160,320
9,180,0,200,0,200,320,180,320
9,200,0,230,0,230,20,200,20
9,230,0,250,0,250,20,230,20
9,250,0,300,0,300,20,250,20
9,0,500,40,500,40,520,0,520
9,40,500,70,500,70,520,40,520
9,70,500,90,500,90,520,70,520
9,90,500,110,500,110,520,90,520
9,110,500,130,500,130,520,110,520
9,130,500,150,500,150,520,130,520
9,150,500,210,500,210,520,150,520
9,210,500,260,500,260,520,210,520
9,260,500,300,500,300,520,260,520
9,0,520,220,520,220,540,0,540
9,220,520,250,520,250,540,220,540
9,250,520,270,520,270,540,250,540
9,270,520,300,520,300,540,270,540
9,0,540,201,540,201,560,0,560
9,201,540,251,540,251,560,201,560
9,251,540,291,540,291,560,251,560
9,0,560,208,560,208,580,0,580
9,208,560,228,560,228,580,208,580
9,228,560,248,560,248,580,228,580
9,248,560,268,560,268,580,248,580
9,268,560,288,560,288,580,268,580
9,0,580,220,580,220,600,0,600
9,220,580,280,580,280,600,220,600
9,280,580,300,580,300,600,280,600
10,0,0,20,0,20,320,0,320
10,20,0,221,0,221,20,20,20
10,221,0,241,0,241,208,221,208
10,241,0,261,0,261,320,241,320
10,261,0,281,0,281,50,261,50
10,281,0,294,0,294,51,281,51
10,0,320,40,320,40,340,0,340
10,40,320,70,320,70,340,40,340
10,70,320,121,320,121,333,70,333
10,0,340,270,340,270,350,0,350
10,0,350,270,350,270,360,0,360
10,0,360,270,360,270,370,0,370
10,0,370,270,370,270,380,0,380
10,0,380,270,380,270,390,0,390
10,0,390,270,390,270,400,0,400
10,0,400,270,400,270,410,0,410
